"timestamp","device_hostname","action","policy_id","rule_name","src_zone","dst_zone","src_interface","dst_interface","src_ip","dst_ip","nat_src_ip","nat_dst_ip","src_port","dst_port","nat_src_port","nat_dst_port","protocol","tcp_flags","bytes","packets","session_status","session_reason"
"2026-08-23 18:52:06.346","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.223","192.168.1.104","-","-","0","0","-","-","ICMP","-","1326","6","closed","icmp-complete"
"2026-08-23 18:52:06.439","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","SERVER","ether4","ether3","192.168.11.235","192.168.10.119","-","-","22001","443","-","-","UDP","-","3794","7","closed","udp-flow-complete"
"2026-08-23 18:52:06.713","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.77","15.164.0.2","203.0.113.26","15.164.0.2","31598","8080","33136","8080","UDP","-","21756","21","closed","udp-flow-complete"
"2026-08-23 18:52:06.839","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","SERVER","ether4","ether3","192.168.11.20","192.168.10.48","-","-","14838","443","-","-","UDP","-","59514","42","closed","udp-flow-complete"
"2026-08-23 18:52:06.935","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.26","172.217.0.0","203.0.113.26","172.217.0.0","29945","443","59356","443","UDP","-","151976","121","closed","udp-flow-complete"
"2026-08-23 18:52:07.034","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.69","64.233.175.12","203.0.113.21","64.233.175.12","63298","8443","54771","8443","UDP","-","141216","96","aged-out","udp-timeout"
"2026-08-23 18:52:07.068","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.67","192.168.11.180","-","-","24384","8080","-","-","TCP","A","49350","35","allowed","policy-allow"
"2026-08-23 18:52:07.084","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.46","198.132.67.208","203.0.113.20","198.132.67.208","0","0","-","-","ICMP","-","438","3","closed","icmp-complete"
"2026-08-23 18:52:07.093","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.241","7.83.60.55","203.0.113.11","7.83.60.55","51826","29517","48381","29517","UDP","-","8382","22","closed","udp-flow-complete"
"2026-08-23 18:52:07.338","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.189","13.107.130.9","203.0.113.20","13.107.130.9","0","0","-","-","ICMP","-","894","3","closed","icmp-complete"
"2026-08-23 18:52:07.511","fw-edge-01","allow","1003","allow-ntp","SERVER","SERVER","ether3","ether3","192.168.10.17","192.168.10.90","-","-","28156","123","-","-","TCP","PA","241","2","allowed","policy-allow"
"2026-08-23 18:52:07.520","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.170","3.94.195.111","203.0.113.22","3.94.195.111","31217","8443","55812","8443","TCP","PA","74784","57","allowed","policy-allow"
"2026-08-23 18:52:07.565","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.143","3.34.0.2","203.0.113.13","3.34.0.2","0","0","-","-","ICMP","-","780","4","closed","icmp-complete"
"2026-08-23 18:52:07.723","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","SERVER","ether2","ether3","192.168.1.219","192.168.10.157","-","-","34661","8443","-","-","TCP","A","66216","89","allowed","policy-allow"
"2026-08-23 18:52:07.797","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.30","141.121.68.206","203.0.113.18","141.121.68.206","0","0","-","-","ICMP","-","288","1","closed","icmp-complete"
"2026-08-23 18:52:07.932","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.220","199.16.156.6","203.0.113.22","199.16.156.6","40865","53","48312","53","TCP","A","284","2","aged-out","session-timeout"
"2026-08-23 18:52:07.935","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","WAN","ether2","ether1","192.168.1.93","13.210.0.51","203.0.113.21","13.210.0.51","47821","53","21351","53","TCP","A","1305","5","allowed","policy-allow"
"2026-08-23 18:52:08.164","fw-edge-01","deny","9001","deny-unknown-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.210","64.233.160.1","-","-","32260","26499","-","-","TCP","PA","60","1","denied","policy-deny"
"2026-08-23 18:52:08.342","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.190","13.107.128.1","203.0.113.25","13.107.128.1","60702","8443","47635","8443","TCP","A","13400","40","allowed","policy-allow"
"2026-08-23 18:52:08.411","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.180","99.86.0.2","203.0.113.18","99.86.0.2","9105","53","27608","53","TCP","A","236","2","aged-out","session-timeout"
"2026-08-23 18:52:08.576","fw-edge-01","allow","1002","allow-dns","SERVER","WAN","ether3","ether1","192.168.10.214","31.13.64.5","203.0.113.22","31.13.64.5","53963","53","35032","53","TCP","A","484","2","aged-out","session-timeout"
"2026-08-23 18:52:08.983","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.49","192.168.1.20","-","-","0","0","-","-","ICMP","-","1068","4","closed","icmp-complete"
"2026-08-23 18:52:08.996","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.180","192.168.11.11","-","-","46760","8443","-","-","UDP","-","12284","37","aged-out","udp-timeout"
"2026-08-23 18:52:09.070","fw-edge-01","allow","1010","allow-app-proxy","SERVER","CORP-WIFI","ether3","ether2","192.168.10.231","192.168.1.117","-","-","44588","8080","-","-","UDP","-","22134","62","closed","udp-flow-complete"
"2026-08-23 18:52:09.197","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.42","192.168.11.5","-","-","30276","8443","-","-","UDP","-","101844","92","closed","udp-flow-complete"
"2026-08-23 18:52:09.571","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.10","54.85.0.2","203.0.113.16","54.85.0.2","0","0","-","-","ICMP","-","534","3","closed","icmp-complete"
"2026-08-23 18:52:09.588","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.207","142.250.72.14","203.0.113.14","142.250.72.14","11085","443","25464","443","UDP","-","148676","109","closed","udp-flow-complete"
"2026-08-23 18:52:09.730","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.103","84.224.16.255","203.0.113.26","84.224.16.255","14277","80","20976","80","TCP","A","29036","61","aged-out","session-timeout"
"2026-08-23 18:52:09.735","fw-edge-01","allow","1020","allow-outbound-temporary","SERVER","WAN","ether3","ether1","192.168.10.56","93.184.216.34","203.0.113.24","93.184.216.34","21933","46245","23874","46245","TCP","A","6090","35","allowed","policy-allow"
"2026-08-23 18:52:09.931","fw-edge-01","allow","1001","allow-web-browsing","SERVER","SERVER","ether3","ether3","192.168.10.59","192.168.10.187","-","-","33529","443","-","-","TCP","A","46104","113","allowed","policy-allow"
"2026-08-23 18:52:10.213","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","SERVER","ether2","ether3","192.168.1.81","192.168.10.183","-","-","34154","123","-","-","UDP","-","221","2","closed","udp-flow-complete"
"2026-08-23 18:52:10.288","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.106","192.168.1.79","-","-","0","0","-","-","ICMP","-","606","6","closed","icmp-complete"
"2026-08-23 18:52:10.704","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.79","31.13.71.36","203.0.113.25","31.13.71.36","42245","8289","49515","8289","TCP","A","11340","36","allowed","policy-allow"
"2026-08-23 18:52:10.911","fw-edge-01","allow","1003","allow-ntp","SERVER","SERVER","ether3","ether3","192.168.10.120","192.168.10.152","-","-","17282","123","-","-","UDP","-","277","2","closed","udp-flow-complete"
"2026-08-23 18:52:10.934","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.154","54.192.0.1","203.0.113.18","54.192.0.1","23589","39751","49548","39751","TCP","A","27492","29","allowed","policy-allow"
"2026-08-23 18:52:11.024","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WAN","ether2","ether1","192.168.1.86","52.47.0.2","203.0.113.18","52.47.0.2","52946","123","51628","123","UDP","-","288","2","closed","udp-flow-complete"
"2026-08-23 18:52:11.056","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.163","23.103.160.10","203.0.113.26","23.103.160.10","31225","80","34516","80","UDP","-","50336","121","closed","udp-flow-complete"
"2026-08-23 18:52:11.146","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.152","192.168.1.124","-","-","28650","443","-","-","TCP","PA","20754","18","allowed","policy-allow"
"2026-08-23 18:52:11.476","fw-edge-01","allow","1002","allow-dns","SERVER","CORP-WIFI","ether3","ether2","192.168.10.81","192.168.1.236","-","-","34491","53","-","-","UDP","-","704","4","closed","udp-flow-complete"
"2026-08-23 18:52:11.641","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.169","192.168.10.96","-","-","0","0","-","-","ICMP","-","1100","5","closed","icmp-complete"
"2026-08-23 18:52:11.642","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.117","131.253.33.215","203.0.113.14","131.253.33.215","30314","8080","26744","8080","UDP","-","99636","69","aged-out","udp-timeout"
"2026-08-23 18:52:11.692","fw-edge-01","allow","1012","allow-east-west-internal","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.110","192.168.1.138","-","-","57395","31090","-","-","UDP","-","18850","26","closed","udp-flow-complete"
"2026-08-23 18:52:11.792","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.66","52.57.0.2","203.0.113.13","52.57.0.2","5819","8080","53823","8080","UDP","-","56484","108","closed","udp-flow-complete"
"2026-08-23 18:52:11.890","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.42","192.168.11.116","-","-","0","0","-","-","ICMP","-","450","2","closed","icmp-complete"
"2026-08-23 18:52:12.079","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.182","192.168.11.254","-","-","12041","53","-","-","TCP","PA","528","4","allowed","policy-allow"
"2026-08-23 18:52:12.212","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.114","203.0.113.42","203.0.113.15","203.0.113.42","25663","8443","31385","8443","TCP","A","33950","70","allowed","policy-allow"
"2026-08-23 18:52:12.424","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.18","192.168.11.119","-","-","0","0","-","-","ICMP","-","402","2","closed","icmp-complete"
"2026-08-23 18:52:12.438","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.224","198.51.100.1","203.0.113.26","198.51.100.1","0","0","-","-","ICMP","-","192","1","closed","icmp-complete"
"2026-08-23 18:52:12.490","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.176","72.14.210.18","203.0.113.19","72.14.210.18","14956","80","52909","80","UDP","-","46626","114","closed","udp-flow-complete"
"2026-08-23 18:52:12.797","fw-edge-01","allow","1012","allow-east-west-internal","SERVER","SERVER","ether3","ether3","192.168.10.132","192.168.10.64","-","-","18051","7025","-","-","TCP","FA","441","7","closed","tcp-fin"
"2026-08-23 18:52:12.935","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","SERVER","ether2","ether3","192.168.1.127","192.168.10.43","-","-","0","0","-","-","ICMP","-","558","6","closed","icmp-complete"
"2026-08-23 18:52:12.998","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.36","8.8.4.4","203.0.113.10","8.8.4.4","0","0","-","-","ICMP","-","224","1","closed","icmp-complete"
"2026-08-23 18:52:13.260","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.19","17.253.144.11","203.0.113.23","17.253.144.11","38561","53","35593","53","UDP","-","789","3","closed","udp-flow-complete"
"2026-08-23 18:52:13.294","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.127","192.168.10.107","-","-","0","0","-","-","ICMP","-","972","4","closed","icmp-complete"
"2026-08-23 18:52:13.327","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.200","192.168.1.49","-","-","38922","8080","-","-","TCP","FA","535","5","closed","tcp-fin"
"2026-08-23 18:52:13.343","fw-edge-01","allow","1001","allow-web-browsing","SERVER","CORP-WIFI","ether3","ether2","192.168.10.167","192.168.1.92","-","-","36549","80","-","-","TCP","A","75516","116","allowed","policy-allow"
"2026-08-23 18:52:13.625","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WAN","ether2","ether1","192.168.1.106","90.130.241.44","203.0.113.17","90.130.241.44","13662","123","27447","123","TCP","A","227","2","allowed","policy-allow"
"2026-08-23 18:52:13.736","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","SERVER","ether2","ether3","192.168.1.43","192.168.10.123","-","-","27176","8443","-","-","UDP","-","45650","55","closed","udp-flow-complete"
"2026-08-23 18:52:13.964","fw-edge-01","allow","1002","allow-dns","SERVER","WORKSTATION","ether3","ether4","192.168.10.123","192.168.11.22","-","-","31594","53","-","-","UDP","-","404","2","closed","udp-flow-complete"
"2026-08-23 18:52:14.010","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.246","87.250.250.1","203.0.113.19","87.250.250.1","5000","443","56109","443","TCP","A","89466","74","allowed","policy-allow"
"2026-08-23 18:52:14.144","fw-edge-01","allow","1002","allow-dns","SERVER","WORKSTATION","ether3","ether4","192.168.10.116","192.168.11.163","-","-","58956","53","-","-","UDP","-","537","3","closed","udp-flow-complete"
"2026-08-23 18:52:14.216","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.201","95.187.204.111","203.0.113.19","95.187.204.111","40330","8080","31629","8080","TCP","A","128706","114","allowed","policy-allow"
"2026-08-23 18:52:14.574","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.55","192.168.1.38","-","-","30955","80","-","-","UDP","-","30696","24","closed","udp-flow-complete"
"2026-08-23 18:52:14.745","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.170","192.168.1.45","-","-","18917","443","-","-","TCP","A","39050","55","allowed","policy-allow"
"2026-08-23 18:52:14.900","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.209","192.168.10.51","-","-","0","0","-","-","ICMP","-","1016","8","closed","icmp-complete"
"2026-08-23 18:52:14.943","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.53","192.168.11.190","-","-","0","0","-","-","ICMP","-","822","3","closed","icmp-complete"
"2026-08-23 18:52:14.955","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.11","192.168.1.191","-","-","55579","443","-","-","UDP","-","38286","54","closed","udp-flow-complete"
"2026-08-23 18:52:15.067","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.243","192.168.10.191","-","-","32805","27346","-","-","TCP","S","120","2","started","tcp-syn"
"2026-08-23 18:52:15.190","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.131","104.16.1.1","203.0.113.12","104.16.1.1","30725","53","35462","53","UDP","-","768","4","closed","udp-flow-complete"
"2026-08-23 18:52:15.385","fw-edge-01","allow","1002","allow-dns","SERVER","WORKSTATION","ether3","ether4","192.168.10.181","192.168.11.119","-","-","5337","53","-","-","UDP","-","537","3","aged-out","udp-timeout"
"2026-08-23 18:52:15.561","fw-edge-01","allow","1012","allow-east-west-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.52","192.168.1.136","-","-","59114","42591","-","-","TCP","A","19422","39","allowed","policy-allow"
"2026-08-23 18:52:15.585","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.172","192.168.1.57","-","-","0","0","-","-","ICMP","-","338","2","closed","icmp-complete"
"2026-08-23 18:52:15.837","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.144","192.168.10.81","-","-","0","0","-","-","ICMP","-","104","1","closed","icmp-complete"
"2026-08-23 18:52:16.090","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","WAN","ether2","ether1","192.168.1.204","40.92.15.255","203.0.113.17","40.92.15.255","36228","53","32407","53","TCP","FA","201","3","closed","tcp-fin"
"2026-08-23 18:52:16.200","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.80","192.168.10.108","-","-","0","0","-","-","ICMP","-","610","2","closed","icmp-complete"
"2026-08-23 18:52:16.551","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.99","192.168.10.50","-","-","0","0","-","-","ICMP","-","938","7","closed","icmp-complete"
"2026-08-23 18:52:16.672","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","SERVER","ether2","ether3","192.168.1.183","192.168.10.63","-","-","48903","8443","-","-","TCP","A","59514","42","allowed","policy-allow"
"2026-08-23 18:52:16.723","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.211","192.168.11.104","-","-","0","0","-","-","ICMP","-","318","3","closed","icmp-complete"
"2026-08-23 18:52:16.755","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.103","13.107.6.152","203.0.113.14","13.107.6.152","7013","48222","29504","48222","UDP","-","12600","25","closed","udp-flow-complete"
"2026-08-23 18:52:16.762","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","SERVER","ether2","ether3","192.168.1.228","192.168.10.83","-","-","19853","53","-","-","UDP","-","688","4","closed","udp-flow-complete"
"2026-08-23 18:52:16.872","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.95","162.254.193.1","203.0.113.22","162.254.193.1","62146","80","53212","80","TCP","A","107864","97","allowed","policy-allow"
"2026-08-23 18:52:16.961","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.74","192.168.1.24","-","-","0","0","-","-","ICMP","-","450","2","closed","icmp-complete"
"2026-08-23 18:52:17.374","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.200","192.168.1.235","-","-","12563","80","-","-","TCP","PA","34484","37","aged-out","session-timeout"
"2026-08-23 18:52:17.380","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","SERVER","ether4","ether3","192.168.11.86","192.168.10.87","-","-","0","0","-","-","ICMP","-","136","1","closed","icmp-complete"
"2026-08-23 18:52:17.650","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.141","3.5.140.10","203.0.113.23","3.5.140.10","0","0","-","-","ICMP","-","1518","6","closed","icmp-complete"
"2026-08-23 18:52:17.858","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.36","13.65.0.1","203.0.113.12","13.65.0.1","10781","80","33842","80","TCP","PA","3794","7","allowed","policy-allow"
"2026-08-23 18:52:17.924","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.217","141.27.30.38","203.0.113.23","141.27.30.38","47497","8080","41853","8080","UDP","-","9954","18","closed","udp-flow-complete"
"2026-08-23 18:52:17.961","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.192","8.8.8.8","203.0.113.28","8.8.8.8","0","0","-","-","ICMP","-","602","7","closed","icmp-complete"
"2026-08-23 18:52:18.010","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.235","192.168.1.102","-","-","47870","123","-","-","UDP","-","186","2","closed","udp-flow-complete"
"2026-08-23 18:52:18.034","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.247","192.168.11.65","-","-","46558","55251","-","-","UDP","-","2772","9","closed","udp-flow-complete"
"2026-08-23 18:52:18.132","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WAN","ether2","ether1","192.168.1.154","93.230.136.244","203.0.113.13","93.230.136.244","34399","123","34383","123","UDP","-","243","2","closed","udp-flow-complete"
"2026-08-23 18:52:18.369","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.205","192.168.11.126","-","-","0","0","-","-","ICMP","-","194","2","closed","icmp-complete"
"2026-08-23 18:52:18.419","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.24","13.124.0.1","203.0.113.29","13.124.0.1","3955","443","25859","443","UDP","-","13416","24","closed","udp-flow-complete"
"2026-08-23 18:52:18.705","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.113","192.168.11.42","-","-","44420","123","-","-","TCP","PA","180","2","aged-out","session-timeout"
"2026-08-23 18:52:19.083","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.217","87.250.250.1","203.0.113.10","87.250.250.1","0","0","-","-","ICMP","-","1140","5","closed","icmp-complete"
"2026-08-23 18:52:19.109","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.143","192.168.11.154","-","-","15798","123","-","-","UDP","-","260","2","closed","udp-flow-complete"
"2026-08-23 18:52:19.226","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.111","208.78.164.2","203.0.113.10","208.78.164.2","29788","8080","58220","8080","TCP","A","85800","65","allowed","policy-allow"
"2026-08-23 18:52:19.233","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.76","90.130.241.44","203.0.113.21","90.130.241.44","58464","53","56831","53","TCP","FA","273","3","closed","tcp-fin"
"2026-08-23 18:52:19.553","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WAN","ether3","ether1","192.168.10.74","203.0.113.10","203.0.113.19","203.0.113.10","8492","443","27329","443","TCP","A","44766","54","allowed","policy-allow"
"2026-08-23 18:52:19.799","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WAN","ether2","ether1","192.168.1.183","185.199.108.1","203.0.113.21","185.199.108.1","6495","123","53151","123","TCP","PA","211","2","allowed","policy-allow"
"2026-08-23 18:52:19.891","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.204","192.168.10.116","-","-","0","0","-","-","ICMP","-","1060","5","closed","icmp-complete"
"2026-08-23 18:52:20.189","fw-edge-01","allow","1012","allow-east-west-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.189","192.168.11.110","-","-","39604","12533","-","-","TCP","A","14742","39","allowed","policy-allow"
"2026-08-23 18:52:20.263","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.23","192.168.11.74","-","-","26166","8443","-","-","TCP","PA","36426","39","allowed","policy-allow"
"2026-08-23 18:52:20.375","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.44","192.168.11.13","-","-","0","0","-","-","ICMP","-","1610","7","closed","icmp-complete"
"2026-08-23 18:52:20.468","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.82","132.245.1.1","203.0.113.25","132.245.1.1","37729","80","48155","80","TCP","FA","405","3","closed","tcp-fin"
"2026-08-23 18:52:20.501","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.222","142.250.190.110","203.0.113.22","142.250.190.110","45520","53","31092","53","TCP","A","244","2","allowed","policy-allow"
"2026-08-23 18:52:20.565","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.236","13.107.131.12","203.0.113.12","13.107.131.12","0","0","-","-","ICMP","-","1442","7","closed","icmp-complete"
"2026-08-23 18:52:20.754","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.104","188.211.106.45","203.0.113.27","188.211.106.45","0","0","-","-","ICMP","-","402","2","closed","icmp-complete"
"2026-08-23 18:52:20.946","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.93","13.65.0.1","203.0.113.29","13.65.0.1","8507","53","22259","53","TCP","A","1345","5","allowed","policy-allow"
"2026-08-23 18:52:20.985","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.124","185.60.112.2","203.0.113.19","185.60.112.2","14191","8443","37429","8443","UDP","-","98346","74","closed","udp-flow-complete"
"2026-08-23 18:52:21.124","fw-edge-01","allow","1002","allow-dns","SERVER","WAN","ether3","ether1","192.168.10.65","13.107.130.9","203.0.113.17","13.107.130.9","17591","53","50187","53","TCP","A","1085","5","allowed","policy-allow"
"2026-08-23 18:52:21.409","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.238","18.228.0.71","203.0.113.29","18.228.0.71","29260","443","48259","443","UDP","-","13416","24","closed","udp-flow-complete"
"2026-08-23 18:52:21.600","fw-edge-01","allow","1012","allow-east-west-internal","SERVER","WORKSTATION","ether3","ether4","192.168.10.94","192.168.11.106","-","-","30652","44010","-","-","TCP","A","15086","38","allowed","policy-allow"
"2026-08-23 18:52:21.802","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.58","35.186.0.1","203.0.113.14","35.186.0.1","0","0","-","-","ICMP","-","72","1","closed","icmp-complete"
"2026-08-23 18:52:21.917","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.253","74.125.128.64","203.0.113.27","74.125.128.64","0","0","-","-","ICMP","-","498","2","closed","icmp-complete"
"2026-08-23 18:52:21.927","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","SERVER","ether4","ether3","192.168.11.1","192.168.10.249","-","-","36714","8080","-","-","TCP","FA","475","5","closed","tcp-fin"
"2026-08-23 18:52:21.943","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WAN","ether4","ether1","192.168.11.107","23.103.191.255","203.0.113.26","23.103.191.255","54222","8443","34796","8443","UDP","-","181016","121","closed","udp-flow-complete"
